Var2,CHEMICAL_NAME.x,SUPER_PATHWAY.x,Var1,CHEMICAL_NAME.y,SUPER_PATHWAY.y,corr,p
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,0.190603058,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,-0.08390957,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,-0.14621431,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,0.31073098,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,0.375726395,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,0.278476692,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,0.409057804,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,0.164254926,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,0.078062688,1.15E-14
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,0.384688282,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,0.157891325,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,0.347231995,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,-0.126892493,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,-0.110262351,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,-0.06649522,4.94E-11
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009124,1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*,Lipid,0.104879423,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,0.266213917,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,0.195160233,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,0.10098372,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,0.114029373,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009147,1-stearyl-GPC (O-18:0)*,Lipid,0.095432235,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,0.082805399,2.22E-16
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,0.082441963,4.44E-16
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,-0.088519812,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009333,docosahexaenoylcholine,Lipid,0.137251102,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,0.347890463,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100010962,1-palmityl-GPE (O-16:0)*,Lipid,0.069549391,6.19E-12
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,0.070295201,3.67E-12
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,-0.089489128,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,0.222798219,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,0.225365879,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,-0.053047375,1.59E-07
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015797,heneicosapentaenoate (21:5n3),Lipid,0.276257319,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015833,arachidoylcarnitine (C20)*,Lipid,0.160016585,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.176084323,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015838,eicosenoylcarnitine (C20:1)*,Lipid,0.153769845,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,0.385709353,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100015846,nervonoylcarnitine (C24:1)*,Lipid,0.110258208,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,0.096603438,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.054195023,8.56E-08
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020208,perfluorooctanoate (PFOA),Xenobiotics,0.585810455,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,0.274346966,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020416,delta-CEHC,Cofactors and Vitamins,0.058652352,6.79E-09
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020515,2-naphthol sulfate,Xenobiotics,0.075843704,6.42E-14
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,-0.05074185,5.35E-07
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,0.166901852,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100021363,vanilloylglycine,Xenobiotics,-0.05136724,3.87E-07
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,100022120,oxindolylalanine,Amino Acid,0.119300707,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999911381,X-11381,,0.21669829,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999911847,X-11847,,-0.08959878,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999911849,X-11849,,-0.137567368,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999911858,X-11858,,-0.141884326,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999912822,X-12822,,0.213557069,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999913658,X-13658,,-0.115323773,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999913866,X-13866,,0.300367266,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999917690,X-17690,,-0.094798869,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999921661,X-21661,,-0.103507978,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999923659,X-23659,,0.12890716,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999923782,X-23782,,0.197601455,0
100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,999924947,X-24947,,0.205745551,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,358,hypotaurine,Amino Acid,0.067453918,2.60E-11
100010962,1-palmityl-GPE (O-16:0)*,Lipid,561,glutamate,Amino Acid,-0.107113262,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,803,mannose,Carbohydrate,-0.153850772,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,821,pseudouridine,Nucleotide,-0.105416099,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1022,picolinate,Amino Acid,0.097053545,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1221,creatine,Amino Acid,0.114602864,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1242,N1-methyladenosine,Nucleotide,-0.091481512,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1342,3-methoxytyrosine,Amino Acid,-0.098650912,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.061526686,1.20E-09
100010962,1-palmityl-GPE (O-16:0)*,Lipid,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,0.069661203,5.72E-12
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100000054,5-hydroxylysine,Amino Acid,-0.093351445,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100000611,1-palmityl-GPC (O-16:0),Lipid,0.393308654,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.237777833,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,0.113183919,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001055,isobutyrylcarnitine (C4),Amino Acid,0.103001439,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001247,octanoylcarnitine (C8),Lipid,0.050095923,7.45E-07
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001256,N-acetylphenylalanine,Amino Acid,-0.053020813,1.62E-07
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001391,stearoylcarnitine (C18),Lipid,0.180305403,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001395,1-linoleoyl-GPC (18:2),Lipid,0.209469792,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001425,"5,6-dihydrouridine",Nucleotide,-0.14233898,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001540,glutamine_degradant*,Partially Characterized Molecules,-0.100189777,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001550,homostachydrine*,Xenobiotics,-0.154304948,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,0.173006903,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.22718297,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001554,2-arachidonoyl-GPC (20:4)*,Lipid,0.174307665,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,0.254418006,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.087896593,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,-0.074389851,1.91E-13
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001710,leucylleucine,Peptide,0.103607218,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001743,tryptophan betaine,Amino Acid,-0.150839048,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001757,thymol sulfate,Xenobiotics,-0.068208894,1.56E-11
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,0.22110966,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,0.165267175,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100002466,cysteinylglycine disulfide*,Amino Acid,-0.074547159,1.70E-13
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,0.307587376,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,0.367748799,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100003695,mannonate*,Xenobiotics,-0.161862214,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100004208,guaiacol sulfate,Xenobiotics,-0.085287246,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100004542,2-aminoheptanoate,Lipid,-0.21318413,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,0.321681394,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100005384,O-sulfo-tyrosine,Xenobiotics,-0.077209058,2.26E-14
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,0.19031756,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100006129,vanillactate,Amino Acid,-0.06036259,2.44E-09
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100006171,eugenol sulfate,Xenobiotics,-0.052106691,2.63E-07
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100006361,dopamine 3-O-sulfate,Amino Acid,-0.080811329,1.33E-15
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100006379,C-glycosyltryptophan,Amino Acid,-0.124018352,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,0.060489143,2.26E-09
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,0.196522642,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,0.136244288,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,0.233637819,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,0.235290036,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,0.176528675,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,-0.069445827,6.65E-12
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,-0.142641182,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,0.334801553,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,0.309926196,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,0.306283715,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,0.313371954,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,0.205808747,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,0.214455889,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,0.294421197,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009009,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,0.216354313,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,0.213460731,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,0.28772063,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,0.163289725,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,-0.124335504,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,0.050470629,6.15E-07
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,0.136476922,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009126,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,Lipid,0.135857193,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,0.118652057,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,0.319218735,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,0.226868513,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009147,1-stearyl-GPC (O-18:0)*,Lipid,0.217959102,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,0.16820574,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,0.230919312,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,0.111148579,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,-0.138763219,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009333,docosahexaenoylcholine,Lipid,0.229363897,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,0.282593528,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,0.069549391,6.19E-12
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,0.267394009,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,-0.077218629,2.26E-14
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,0.287568828,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,0.170607865,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,0.314324403,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,0.197605782,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015797,heneicosapentaenoate (21:5n3),Lipid,0.183308521,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015833,arachidoylcarnitine (C20)*,Lipid,0.134171383,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.167729108,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,0.154128805,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015846,nervonoylcarnitine (C24:1)*,Lipid,0.146433381,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,-0.126293721,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,0.252331772,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020208,perfluorooctanoate (PFOA),Xenobiotics,0.080016625,2.66E-15
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,0.269115075,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020259,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,-0.093990443,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,-0.10811475,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,-0.084565309,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,-0.098583249,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999911315,X-11315,,0.077753636,1.49E-14
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999912822,X-12822,,0.076435373,4.09E-14
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999913658,X-13658,,-0.13346249,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999913866,X-13866,,0.095415632,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999917690,X-17690,,-0.056613298,2.22E-08
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999918901,X-18901,,-0.080300995,2.00E-15
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999919141,X-19141,,-0.069706356,5.55E-12
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999921661,X-21661,,0.092508458,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999923644,X-23644,,-0.119576065,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999923659,X-23659,,-0.081181516,8.88E-16
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999923782,X-23782,,0.105688246,0
100010962,1-palmityl-GPE (O-16:0)*,Lipid,999924947,X-24947,,0.069203543,7.87E-12
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,278,cysteinylglycine,Amino Acid,-0.068406994,1.36E-11
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,358,hypotaurine,Amino Acid,0.194581782,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,445,orotate,Nucleotide,0.058729165,6.49E-09
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,561,glutamate,Amino Acid,-0.379027604,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,803,mannose,Carbohydrate,-0.217269961,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,821,pseudouridine,Nucleotide,-0.186606836,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1022,picolinate,Amino Acid,0.150581804,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1140,gamma-glutamylglutamine,Peptide,0.059097729,5.22E-09
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1221,creatine,Amino Acid,0.067945725,1.86E-11
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1224,"cys-gly, oxidized",Amino Acid,-0.09742719,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1242,N1-methyladenosine,Nucleotide,-0.15667611,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1342,3-methoxytyrosine,Amino Acid,-0.059655508,3.74E-09
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.104887957,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,-0.09526627,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100000054,5-hydroxylysine,Amino Acid,-0.220326846,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100000611,1-palmityl-GPC (O-16:0),Lipid,0.561662564,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.092893319,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,-0.142774957,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,0.14783608,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001055,isobutyrylcarnitine (C4),Amino Acid,0.110125409,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001197,10-undecenoate (11:1n1),Lipid,0.109925334,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001247,octanoylcarnitine (C8),Lipid,0.120815976,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001251,decanoylcarnitine (C10),Lipid,0.127256847,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001256,N-acetylphenylalanine,Amino Acid,-0.218075819,0
100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,100001383,1-myristoyl-GPC (14:0),Lipid,-0.204645019,0
